"Concavity","Dimensionality","SNR","IP (mm)","ST (mm)","Step (pixels)","Fitting order","Curvature, true (m-1)","Curvature, est. (m-1)","Curvature, std.","Length, true (mm)","Length, est. (mm)","Length, std.","Pennation, true (deg)","Pennation, est. (deg)","Pennation, std.","Nq","N0"
-1,2,39,1.31,7.9,1,4,1.997,5.95162456877799,4.15189306810188,76.5161819458008,72.4489015609703,13.6512141172125,21.2492895540984,20.8010396192212,2.03116296080756,5945,6048
-1,2,39,1.31,7.9,1,4,5.925,8.31715938794499,3.4430092947941,72.4253616333008,67.6040343477163,12.79327855648,19.844117662181,18.8666200164558,2.40267736753688,5864,6048
-1,2,39,1.31,7.9,1,4,9.74,11.4673737816566,3.15014045012649,64.0196075439453,60.5300852663126,9.04475498714624,21.7069609268852,20.4929865467954,2.76583182325309,5818,6048
-1,2,39,1.31,7.9,1,4,13.475,14.8795756950196,2.66053167670371,55.7582664489746,53.231630303828,6.20710452416207,25.2824398538341,24.1709582975758,3.02773152278391,5858,6048
1,3,39,1.31,7.9,1,4,1.997,7.52713004003402,4.24196454960155,76.60595703125,63.4455561211303,17.8733900397868,24.7196427220884,24.5099506677608,1.85998096420578,4013,4032
1,3,39,1.31,7.9,1,4,5.925,9.38947286377974,4.14658058048877,72.5121078491211,60.6897880744123,17.9338281402698,29.2852876082711,28.8243424613863,2.10502569460274,3997,4032
1,3,39,1.31,7.9,1,4,9.74,12.4059221968702,3.853732356915,63.8739166259766,55.6508750203406,14.9318445571194,35.2290228138799,34.1299942085684,2.25863121815407,4031,4032
1,3,39,1.31,7.9,1,4,13.475,15.0332323398628,3.09959061197711,55.4384918212891,50.6055311249431,11.0710735880764,41.4895676322605,39.8646991936295,2.24216677130937,4026,4032
-1,3,39,1.31,7.9,1,4,1.997,6.65355485274334,3.53611882848098,76.5282516479492,66.6928298779208,13.5939845624906,21.7836932306704,21.2893981023268,2.11408967174843,3960,4032
-1,3,39,1.31,7.9,1,4,5.925,8.822346670782,3.68023813237378,72.4326095581055,64.3666365223232,12.7585130183931,21.0217415353526,20.0864137647591,2.31760901240982,3922,4032
-1,3,39,1.31,7.9,1,4,9.74,11.8424449623928,3.00172474541657,64.0096893310547,58.8683748733677,9.2530650261284,23.21209849482,22.2363097729359,2.66734313108844,3905,4032
-1,3,39,1.31,7.9,1,4,13.475,14.731776026336,2.41742226841784,55.7356758117676,53.5077207399661,5.92658534894926,27.037352271702,26.1102975394141,2.684600707756,3961,4032
1,2,54,1,6,1,4,1.997,3.64325925698203,1.0276031984583,76.2247161865234,76.1211127223522,3.6400839877097,25.4373944600423,25.0262017752971,1.19416624501689,12089,12096
1,2,54,1,6,1,4,5.925,6.60090635101947,1.05716742065837,71.958122253418,72.4263513594393,3.05021900060431,31.7092116673787,30.2607451335148,1.27369387397526,12096,12096
1,2,54,1,6,1,4,9.74,10.0361139961209,1.20942837031409,63.1085510253906,63.7747399805005,2.85653209955818,39.121906153361,36.7121868237634,1.28433350852153,12094,12096
1,2,54,1,6,1,4,13.475,13.5200288959454,1.37755375495343,54.660717010498,55.2600983295228,2.07104346745597,46.4481917063395,43.5348956470403,1.31521929271538,12095,12096
-1,2,54,1,6,1,4,1.997,3.74992686229779,1.33990334710431,76.2357711791992,75.5780149860322,4.1183320640167,21.2180894851685,21.0422082426612,1.26864643519147,12078,12096
-1,2,54,1,6,1,4,5.925,6.78373341514762,1.19469377050222,72.209587097168,70.4858511456432,4.19743251533748,19.7598046302795,19.2145134236262,1.45134413739166,12025,12096
-1,2,54,1,6,1,4,9.74,10.2447564594576,1.3748517657044,63.84033203125,61.9387385867944,3.27302164753925,21.5869770685832,20.7650659356442,1.65179000828947,12047,12096
-1,2,54,1,6,1,4,13.475,13.7837458172403,1.48662916753713,55.600341796875,53.9792113821267,2.42385092933178,25.138325881958,24.2035993179796,1.87339947015122,12024,12096
1,3,54,1,6,1,4,1.997,5.84559781770542,4.02793116432496,76.2267227172852,61.415823999431,19.7974715318833,24.7426647186279,24.7246256517986,1.33124324973623,9072,9072
1,3,54,1,6,1,4,5.925,8.91996662988117,4.65885363945545,72.0386276245117,57.0555446308512,20.935264228152,29.3488041559855,29.3472439399326,1.76974746289713,9071,9072
1,3,54,1,6,1,4,9.74,11.9189442883587,4.41330309775222,63.3940315246582,51.768061599959,18.2192442249404,35.318489519755,34.9757485190632,2.10836394414019,9054,9072
1,3,54,1,6,1,4,13.475,14.9157077956766,4.01133347672396,55.0172882080078,47.1636525784455,14.5256342027473,41.5925830841064,40.9168323072395,2.12060049241266,9055,9072
-1,3,54,1,6,1,4,1.997,5.11236614153131,2.79647051288183,76.2347106933594,64.078769107975,15.9816017130562,21.7612741470337,21.5017444202299,1.37634865694845,9072,9072
-1,3,54,1,6,1,4,5.925,7.3503348757239,1.72349524824765,72.1945343017578,63.4815569605146,11.6877443933023,20.9595585505168,20.2626116752414,1.61743972731959,9044,9072
-1,3,54,1,6,1,4,9.74,10.6653637489959,1.66543984004605,63.8085746765137,58.4235529279059,7.7587547495083,23.1213272730509,22.1351244785234,1.71988763649785,9029,9072
-1,3,54,1,6,1,4,13.475,13.9756792137472,1.68147987884525,55.5586280822754,52.4826500572504,4.90299227229428,26.9262369155884,26.1094691390554,1.75644718591555,9068,9072
1,2,54,1.5,4.5,1,4,1.997,3.80123762915725,1.08709204164667,76.2246170043945,75.4625901791863,2.97552969878473,25.4009402275085,25.1011282988006,1.28533312775565,12466,12570
1,2,54,1.5,4.5,1,4,5.925,6.61054545159011,1.1372301183195,71.9571914672852,71.688207641826,3.6510277870686,31.6063610076904,30.2058387159094,1.36098958291828,12442,12583
1,2,54,1.5,4.5,1,4,9.74,9.98013065358154,1.20778207994077,63.1066627502441,63.3092148652989,3.12893831315602,38.9743754386902,36.5475908543339,1.43697603159537,12481,12593
1,2,54,1.5,4.5,1,4,13.475,13.3748752448165,1.35283999155978,54.6583251953125,55.1433324668786,2.10551424054583,46.2719604492188,43.166898594705,1.45095084838165,12360,12583
-1,2,54,1.5,4.5,1,4,1.997,3.85748570443794,1.10006265710625,76.2356491088867,74.47511734677,3.3150458387917,21.2540165901184,21.4214584826078,1.34437127955944,12411,12600
-1,2,54,1.5,4.5,1,4,5.925,6.81532310577272,1.24443932599857,72.2086029052734,69.4777548897999,3.27573866277298,19.8600324630737,19.7379537517585,1.4473515421961,12360,12575
-1,2,54,1.5,4.5,1,4,9.74,10.3783646950952,1.25058230655336,63.8382225036621,60.8721292099753,2.60211979197823,21.7307325363159,21.4087456800989,1.71601470651345,12413,12593
-1,2,54,1.5,4.5,1,4,13.475,13.859016094089,1.39855132796527,55.5977630615234,53.048565086527,1.86950698978621,25.3109040260315,25.1148315227372,1.89299091401381,12369,11912
1,3,54,1.5,4.5,1,4,1.997,4.45238177656323,1.74147166048553,76.2266235351562,68.8243554322583,10.5570869652284,24.7172027587891,24.5984263348822,1.25968612246678,7559,7560
1,3,54,1.5,4.5,1,4,5.925,7.19594489433778,1.71814322477683,72.0377960205078,64.6998718796584,11.4075800170213,29.2794438362122,28.8689794462194,1.4670045977444,7560,7560
1,3,54,1.5,4.5,1,4,9.74,10.3278544983536,1.55147193233968,63.392463684082,60.3764710807296,7.14255700029845,35.2218529701233,34.0704191629218,1.47756151067143,7560,7560
1,3,54,1.5,4.5,1,4,13.475,13.6468406634356,1.4952401273628,55.0152473449707,55.1658059846787,2.25380968014677,41.4822465896606,39.7555820762796,1.3696563429219,7560,7560
-1,3,54,1.5,4.5,1,4,1.997,4.38215580210484,1.47713511664199,76.2345962524414,69.8693936736495,7.76724305629334,21.7870970726013,21.8678454401632,1.37525534626239,7560,7560
-1,3,54,1.5,4.5,1,4,5.925,7.02010823826287,1.26031868794712,72.1936645507812,67.5550970216584,5.19035197694247,21.0328273773193,20.9163909217771,1.48038213034102,7557,7560
-1,3,54,1.5,4.5,1,4,9.74,10.423847967244,1.40076771043817,63.8068504333496,60.9833189445718,2.68082599781833,23.2287516593933,23.2020539124385,1.65501577810148,7540,7560
-1,3,54,1.5,4.5,1,4,13.475,13.8775061245318,1.57591758502278,55.556468963623,53.8066732523933,2.30611450818116,27.057458114624,27.1073293716188,1.82340365047744,7560,7560
1,2,54,1.5,6,1,4,1.997,3.92984020607483,1.2991671477727,76.2246170043945,75.5553776175434,4.23718495240265,25.4009402275085,25.0422706119534,1.36326419467471,7559,7560
1,2,54,1.5,6,1,4,5.925,6.63772746646786,1.12291401426976,71.9571914672852,71.9549712205583,3.22259960210826,31.6063610076904,30.0753130068184,1.45776198470443,7554,7560
1,2,54,1.5,6,1,4,9.74,10.0072066611083,1.26446109697157,63.1066627502441,63.6311457603697,2.65386152686174,38.9743754386902,36.4403007123836,1.52265612258039,7560,7560
1,2,54,1.5,6,1,4,13.475,13.3752305697272,1.37932196927817,54.6583251953125,55.2240422728265,2.69303990538688,46.2719604492188,43.0609723290896,1.50860666943079,7557,7560
-1,2,54,1.5,6,1,4,1.997,4.01107026497902,1.2269293302683,76.2356491088867,74.850350445697,3.70473297233793,21.2540165901184,21.2836288286754,1.43270919880475,7542,7560
-1,2,54,1.5,6,1,4,5.925,6.87539740594123,1.2205599524628,72.2086029052734,69.5390105321637,3.64497537562151,19.8600324630737,19.6964738039796,1.61730231795119,7525,7560
-1,2,54,1.5,6,1,4,9.74,10.3430082603939,1.28906849642726,63.8382225036621,61.1174835508491,2.59869764800328,21.7307325363159,21.3382991398969,1.82834437904448,7531,7560
-1,2,54,1.5,6,1,4,13.475,13.733434630899,1.39468985413895,55.5977630615234,53.0673168396069,2.07543864206086,25.3109040260315,25.2230330146302,2.0321429928952,7551,7560
1,3,54,1.5,6,1,4,1.997,4.63393578850508,1.83324185224262,76.2266235351562,68.7127669585024,10.5115676022596,24.7172027587891,24.6660401737038,1.42559737136289,4536,4536
1,3,54,1.5,6,1,4,5.925,7.22383531444497,1.63924658739068,72.0377960205078,64.9747723885524,11.0401014863682,29.2794438362122,28.9085211602468,1.58741270199398,4536,4536
1,3,54,1.5,6,1,4,9.74,10.4278955888496,1.65369547905479,63.392463684082,60.6160706721075,7.13442475957779,35.2218529701233,33.9857026046336,1.48858075334623,4536,4536
1,3,54,1.5,6,1,4,13.475,13.6795117121315,1.53626655961895,55.0152473449707,55.2332306009121,2.56390694227908,41.4822465896606,39.6754978699659,1.44301745664634,4536,4536
-1,3,54,1.5,6,1,4,1.997,4.4382438631022,1.55788940338578,76.2345962524414,70.1407048756904,7.8923897009996,21.7870970726013,21.6902959510763,1.3645742250574,4536,4536
-1,3,54,1.5,6,1,4,5.925,7.052102383185,1.24566699130819,72.1936645507812,67.7630004836456,4.78179992955409,21.0328273773193,20.8773194023112,1.61919149188977,4526,4536
-1,3,54,1.5,6,1,4,9.74,10.3984196182911,1.40792005117816,63.8068504333496,61.0598815594889,2.7365154616435,23.2287516593933,23.2446689264965,1.71215113503746,4534,4536
-1,3,54,1.5,6,1,4,13.475,13.9014150118702,1.59642453477701,55.556468963623,53.950890087787,1.76448240683677,27.057458114624,27.0860025058558,1.98089875647865,4536,4536
1,2,54,1.5,9,1,4,1.997,4.01750139898014,1.19938114674197,76.2246170043945,75.7874957334428,4.93917743383661,25.4009402275085,25.0051422467307,1.42701962255836,5040,5040
1,2,54,1.5,9,1,4,5.925,6.77813613374531,1.32834558298702,71.9571914672852,72.4726903683282,4.377759632131,31.6063610076904,30.0072504478668,1.43863799847229,5037,5040
1,2,54,1.5,9,1,4,9.74,10.0935603524011,1.33552537156151,63.1066627502441,63.6302579584576,3.84194133868543,38.9743754386902,36.3990640303445,1.62901113653587,5040,5040
1,2,54,1.5,9,1,4,13.475,13.4531674506172,1.40465823887708,54.6583251953125,55.519798354497,2.32061157237008,46.2719604492188,43.000060742242,1.61754989663485,5040,5040
-1,2,54,1.5,9,1,4,1.997,4.00858345352122,1.31085050083352,76.2356491088867,75.1158622455483,5.08786491249323,21.2540165901184,21.0431927760095,1.50217522014558,5038,5040
-1,2,54,1.5,9,1,4,5.925,7.03068732662422,1.34288152226756,72.2086029052734,69.4196170660459,5.19688803505307,19.8600324630737,19.5478844495832,1.80071974976034,5002,5040
-1,2,54,1.5,9,1,4,9.74,10.5493811943952,1.75275585575801,63.8382225036621,60.3350422282043,5.69035480940554,21.7307325363159,21.3186889675061,1.90347668789195,5015,5040
-1,2,54,1.5,9,1,4,13.475,13.9264953396503,1.55416720739093,55.5977630615234,53.1279884865329,2.01559750112139,25.3109040260315,25.0635716326677,2.09643333927873,5024,5040
1,3,54,1.5,9,1,4,1.997,4.72255526865443,1.99702600615808,76.2266235351562,68.8518346138101,10.9079634037109,24.7172027587891,24.373132366352,1.4256153057158,3024,3024
1,3,54,1.5,9,1,4,5.925,7.4847937826284,1.94783091013727,72.0377960205078,65.1895349492472,11.4538964048958,29.2794438362122,28.7733595995676,1.52840258249899,3024,3024
1,3,54,1.5,9,1,4,9.74,10.2478988550643,1.68799892040882,63.392463684082,60.8328120178647,7.41162215503565,35.2218529701233,33.9691988475739,1.56923836122125,3024,3024
1,3,54,1.5,9,1,4,13.475,13.6688071561869,1.59847394225343,55.0152473449707,55.3806304855952,2.5276765609757,41.4822465896606,39.6268607687067,1.45030727191585,3024,3024
-1,3,54,1.5,9,1,4,1.997,4.72599190209435,1.6605658502282,76.2345962524414,70.2640188818886,7.8277743164755,21.7870970726013,21.6255568827271,1.50025275136176,3024,3024
-1,3,54,1.5,9,1,4,5.925,7.03664290226636,1.24640298734393,72.1936645507812,68.1533803295574,5.31169757415431,21.0328273773193,20.6314310797439,1.72971580934816,3005,3024
-1,3,54,1.5,9,1,4,9.74,10.5843793699925,1.47040327862172,63.8068504333496,61.4397421725491,2.70734468610491,23.2287516593933,22.914079476854,1.77937706726826,3023,3024
-1,3,54,1.5,9,1,4,13.475,13.9869029067812,1.75742854771405,55.556468963623,54.017467068932,3.10482656395803,27.057458114624,26.8573859091158,1.91238925612422,3024,3024
1,2,54,2,6,1,4,1.997,4.02513253803411,1.26036402419045,76.2244644165039,75.1482054601848,3.90199580524763,25.3643746693929,25.0077283123712,1.45280306111396,4525,4536
1,2,54,2,6,1,4,5.925,6.59715838990514,1.14438582654657,71.9558563232422,71.9638961913094,3.42234354691768,31.5034338633219,29.7327042088517,1.58862632460752,4536,4536
1,2,54,2,6,1,4,9.74,9.88672959962219,1.19525544431923,63.1038665771484,63.3559833565297,2.95570028546527,38.8237103780111,36.1245415185494,1.50740662462331,4536,4536
1,2,54,2,6,1,4,13.475,13.309185388727,1.44541901610732,54.6549186706543,55.2034730593714,2.48125417285443,46.0921119689941,42.7255426122966,1.75620802579184,4535,4536
-1,2,54,2,6,1,4,1.997,4.1601404860169,1.28230889778506,76.2355117797852,74.0503909112705,3.90725806799639,21.2901784261068,21.5141013126945,1.56756246103512,4536,4536
-1,2,54,2,6,1,4,5.925,6.92697289464962,1.18739037268895,72.207275390625,68.5902026491536,3.18947038864388,19.9594223658244,20.1667562537817,1.58768813677242,4528,4536
-1,2,54,2,6,1,4,9.74,10.3798513297588,1.28155038792898,63.8354301452637,60.1380894649988,2.75252970315702,21.8730499267578,21.9044858656764,1.91554876605986,4524,4536
-1,2,54,2,6,1,4,13.475,13.8510753488204,1.51167916930173,55.5941886901855,52.2893950421974,2.43918515449874,25.4820851008097,25.8242159070582,2.17657375736682,4536,4536
1,3,54,2,6,1,4,1.997,4.47629116375058,1.58732000356375,76.2264785766602,70.3167846770514,7.39241933855104,24.6917151133219,24.502402631694,1.45657490414863,3024,3024
1,3,54,2,6,1,4,5.925,7.10822772317463,1.47492518591319,72.0365905761719,67.2599027560502,7.74742280761405,29.209487024943,28.5642462937289,1.41594016297335,3024,3024
1,3,54,2,6,1,4,9.74,10.1606286264286,1.47547803495548,63.3901214599609,62.7601823857222,4.33635812089609,35.1246190388997,33.6783990058949,1.59957063697466,3024,3024
1,3,54,2,6,1,4,13.475,13.5720522160883,1.67528571112512,55.0124244689941,55.2731632833128,2.10502141041664,41.3713757832845,39.3928307011014,1.52350483319671,3024,3024
-1,3,54,2,6,1,4,1.997,4.35375626135298,1.4208959469346,76.2344665527344,71.1290942831541,5.35074738429857,21.8127843221029,21.944621331243,1.46119177600911,3023,3024
-1,3,54,2,6,1,4,5.925,7.03472329014425,1.37286692904701,72.1924819946289,67.7931737666253,6.03225024250053,21.1056358337402,21.161234369663,1.61978880044569,3022,3024
-1,3,54,2,6,1,4,9.74,10.3155773612706,1.3917569241123,63.804573059082,60.671843819929,3.11395569931619,23.3351327260335,23.7158649468556,1.63895343135484,3023,3024
-1,3,54,2,6,1,4,13.475,13.7576396944662,1.6704140966159,55.5536041259766,53.2532289255233,2.06978332390276,27.1875573476156,27.7768906588277,1.99687774148841,3024,3024
1,2,54,1.64,5,1,4,1.997,3.71718400205802,1.15080740253573,79.8548049926758,78.8673289618186,4.10351211202027,25.3000005420886,24.9858395863164,1.36059030677358,12388,12556
1,2,54,1.64,5,1,4,5.925,6.50930178648872,0.987080839143081,77.6475448608398,77.5171388106443,3.79772835443914,31.2833049171849,29.6702588150115,1.42382874035914,12428,12506
1,2,54,1.64,5,1,4,9.74,9.69002551234411,1.0348119833248,70.0087661743164,70.443523288888,3.42099721594276,38.4704540654233,35.4075479387507,1.46123513259839,12404,12589
1,2,54,1.64,5,1,4,13.475,13.1027070485234,1.22117117867583,60.5692443847656,61.0409068224146,3.10026680841151,45.6704064419395,41.9547227031393,1.51174811175531,12463,12568
-1,2,54,1.64,5,1,4,1.997,3.85287123469845,1.20318279892724,78.7310485839844,76.7638875431468,4.28952291264718,21.3426689348723,21.4327358813728,1.39306956032655,12434,12573
-1,2,54,1.64,5,1,4,5.925,6.72502925220077,1.15702665815534,74.123420715332,70.9288822492687,3.58512104275456,20.0834321975708,20.125735014493,1.57719659974222,12308,12600
-1,2,54,1.64,5,1,4,9.74,10.2028056191078,1.23021799108,65.4339828491211,62.0305409514665,2.29989498303728,22.0425836161563,22.0536907423763,1.74629031522194,12321,12584
-1,2,54,1.64,5,1,4,13.475,13.7519899498157,1.42143176374513,57.0093383789062,54.2050341685252,1.86299738975473,25.6882749858655,25.7155752724359,2.00549839546903,12344,12569
1,3,54,1.64,5,1,4,1.997,4.55203344642958,1.79884275940154,79.6272048950195,69.7347747250209,13.3152944346325,24.6474614394339,24.5861822153525,1.3646522481558,7560,7560
1,3,54,1.64,5,1,4,5.925,7.24786056768957,1.78186211271696,76.3978576660156,66.2900222954927,14.7716104941315,29.0707070200067,28.6167239946032,1.65842529756139,7560,7560
1,3,54,1.64,5,1,4,9.74,10.2804887664381,1.65389965833475,67.8996047973633,62.2150950245126,10.7804531960042,34.9148354781301,33.8579555281886,1.68138980161777,7560,7560
1,3,54,1.64,5,1,4,13.475,13.5104912607758,1.47007279901759,58.9597320556641,58.3460685624017,4.78429093822169,41.123582739579,39.2816248454745,1.47387577953965,7560,7560
-1,3,54,1.64,5,1,4,1.997,4.46268066932034,1.59102883934664,78.8483123779297,70.6333202210483,9.86318788573221,21.8511978952508,21.8482450199759,1.41930446990701,7550,7560
-1,3,54,1.64,5,1,4,5.925,6.96535755799997,1.23028889304088,74.3089447021484,68.1198538449341,6.28333427732439,21.2022561525044,21.0140649840289,1.54570442467785,7543,7560
-1,3,54,1.64,5,1,4,9.74,10.4085971233148,1.41291703103316,65.5979766845703,61.695112824361,3.75951129550607,23.471236379523,23.4033445271062,1.70590497965387,7545,7560
-1,3,54,1.64,5,1,4,13.475,13.8778123930126,1.57221163844245,57.1402320861816,55.170844889742,1.99955916337803,27.354606628418,27.3918226070002,1.93427732415807,7549,7560
1,2,54,1.31,7.9,1,4,1.997,3.92315779415467,1.18649336182721,76.6283798217773,76.4428386227794,4.14540782514811,25.4047217161759,25.0125708737701,1.41990526313509,6048,6048
1,2,54,1.31,7.9,1,4,5.925,6.66425181090112,1.12071641841057,72.5532302856445,72.9281723682758,3.79631611320402,31.6148681640625,30.0569115224785,1.3881866349227,6043,6048
1,2,54,1.31,7.9,1,4,9.74,10.0687786579605,1.19370118272996,63.7800788879395,64.301474146742,2.87166370242987,38.9813588183859,36.5329852173568,1.37559241463383,6048,6048
